Dataset	Id	SpecFile	LocalSpecIdx	Scan	LocalPeptideIdx	Name	Score	P-Value	PeptideMass	SpectrumMass	Retention	Adduct	Charge	FScore	MolFile	Family	Structure
MSV000079389	12	REG_fdr0_spectra/MSV000079389.mgf	12	12	7918	Xantholysin_A_N1-Deacyl,_N1-(3-hydroxy-5-dodecenoyl)	10	1.2e-09	1801.1	901.555	467.31300000000005	M+2H	2	8.920818753952375	combined_db/mol_dir/QYN99-A.mol	250	b-cyclic
MSV000079389	13	REG_fdr0_spectra/MSV000079389.mgf	13	13	7842	Xantholysin_A_14-Valine_analogue	10	2.2e-09	1761.07	881.54	431.079	M+2H	2	8.657577319177793	combined_db/mol_dir/QYN98-Z.mol	250	b-cyclic
MSV000079389	14	REG_fdr0_spectra/MSV000079389.mgf	14	14	9830	Trichokonin-VI;_Gliodeliquescin;_Gliodel	20	4.200000000000001e-26	1936.11	969.063	369.876	M+2H	2	25.3767507096021	combined_db/mol_dir/antimarin2012_25635.mol	0	linear
MSV000079389	17	REG_fdr0_spectra/MSV000079389.mgf	17	17	9985	Trichoaureocin_3	15	7.299999999999999e-24	1951.13	976.574	378.171	M+2H	2	23.136677139879545	combined_db/mol_dir/antimarin2012_52248.mol	0	linear
MSV000079389	15	REG_fdr0_spectra/MSV000079389.mgf	15	15	9985	Trichoaureocin_3	17	1.6000000000000002e-23	1951.13	976.575	376.665	M+2H	2	22.795880017344075	combined_db/mol_dir/antimarin2012_52248.mol	0	linear
MSV000079389	22	REG_fdr0_spectra/MSV000079389.mgf	22	22	9985	Trichoaureocin_3	12	1e-14	1951.13	976.571	384.09	M+2H	2	14.0	combined_db/mol_dir/antimarin2012_52248.mol	0	linear
MSV000079389	23	REG_fdr0_spectra/MSV000079389.mgf	23	23	9985	Trichoaureocin_3	11	5e-13	1951.13	976.569	383.215	M+2H	2	12.301029995663981	combined_db/mol_dir/antimarin2012_52248.mol	0	linear
MSV000079389	16	REG_fdr0_spectra/MSV000079389.mgf	16	16	9982	Trichoaureocin_4	16	1.3000000000000001e-20	1965.14	983.581	392.49300000000005	M+2H	2	19.886056647693163	combined_db/mol_dir/antimarin2012_52249.mol	0	linear
MSV000079389	18	REG_fdr0_spectra/MSV000079389.mgf	18	18	9828	Longibrachin_BII	15	1.2e-17	1937.1	969.564	369.001	M+2H	2	16.920818753952375	combined_db/mol_dir/antimarin2012_41541.mol	0	linear
MSV000079389	19	REG_fdr0_spectra/MSV000079389.mgf	19	19	9839	Longibrachin_BIII	14	1.6999999999999999e-19	1951.11	976.572	379.67699999999996	M+2H	2	18.769551078621728	combined_db/mol_dir/antimarin2012_41543.mol	0	linear
MSV000079389	21	REG_fdr0_spectra/MSV000079389.mgf	21	21	9839	Longibrachin_BIII	12	3.3e-15	1951.11	976.569	385.596	M+2H	2	14.481486060122112	combined_db/mol_dir/antimarin2012_41543.mol	0	linear
MSV000079389	37	REG_fdr0_spectra/MSV000079389.mgf	37	37	9168	RHM3	8	2e-14	1007.7	1008.71	337.14300000000003	M+H	1	13.698970004336019	combined_db/mol_dir/antimarin2012_18528.mol	288	linear
MSV000079389	38	REG_fdr0_spectra/MSV000079389.mgf	38	38	9168	RHM3	8	4.0999999999999996e-14	1007.7	1008.71	338.54400000000004	M+H	1	13.387216143280265	combined_db/mol_dir/antimarin2012_18528.mol	288	linear
MSV000079389	24	REG_fdr0_spectra/MSV000079389.mgf	24	24	9168	RHM3	7	1.2e-13	1007.7	1008.71	337.92800000000005	M+H	1	12.920818753952375	combined_db/mol_dir/antimarin2012_18528.mol	288	linear
MSV000079389	25	REG_fdr0_spectra/MSV000079389.mgf	25	25	9168	RHM3	7	2.9e-13	1007.7	1008.7	336.526	M+H	1	12.537602002101044	combined_db/mol_dir/antimarin2012_18528.mol	288	linear
MSV000079389	35	REG_fdr0_spectra/MSV000079389.mgf	35	35	9168	RHM3	10	4e-15	1007.7	504.856	335.286	M+2H	2	14.397940008672037	combined_db/mol_dir/antimarin2012_18528.mol	288	linear
MSV000079389	39	REG_fdr0_spectra/MSV000079389.mgf	39	39	9168	RHM3	9	3.3999999999999996e-12	1007.7	504.85699999999997	338.649	M+2H	2	11.468521082957745	combined_db/mol_dir/antimarin2012_18528.mol	288	linear
MSV000079389	28	REG_fdr0_spectra/MSV000079389.mgf	28	28	9168	RHM3	8	5.8e-12	1007.7	504.856	335.23	M+2H	2	11.236572006437063	combined_db/mol_dir/antimarin2012_18528.mol	288	linear
MSV000079389	29	REG_fdr0_spectra/MSV000079389.mgf	29	29	9168	RHM3	9	1.5e-11	1007.7	504.858	338.033	M+2H	2	10.823908740944319	combined_db/mol_dir/antimarin2012_18528.mol	288	linear
MSV000079389	31	REG_fdr0_spectra/MSV000079389.mgf	31	31	9168	RHM3	8	6.100000000000001e-11	1007.7	504.85699999999997	336.631	M+2H	2	10.214670164989233	combined_db/mol_dir/antimarin2012_18528.mol	288	linear
MSV000079389	44	REG_fdr0_spectra/MSV000079389.mgf	44	44	9172	RHM_2	7	6.3e-14	1021.72	1022.72	347.07599999999996	M+H	1	13.200659450546418	combined_db/mol_dir/antimarin2012_17109.mol	288	linear
MSV000079389	33	REG_fdr0_spectra/MSV000079389.mgf	33	33	9172	RHM_2	10	2.2000000000000002e-16	1021.72	511.86400000000003	345.649	M+2H	2	15.657577319177793	combined_db/mol_dir/antimarin2012_17109.mol	288	linear
MSV000079389	36	REG_fdr0_spectra/MSV000079389.mgf	36	36	9172	RHM_2	11	1.2e-14	1021.72	511.865	347.05	M+2H	2	13.920818753952375	combined_db/mol_dir/antimarin2012_17109.mol	288	linear
MSV000079389	26	REG_fdr0_spectra/MSV000079389.mgf	26	26	9172	RHM_2	9	3.5e-12	1021.72	511.865	346.43300000000005	M+2H	2	11.455931955649724	combined_db/mol_dir/antimarin2012_17109.mol	288	linear
MSV000079389	27	REG_fdr0_spectra/MSV000079389.mgf	27	27	9172	RHM_2	10	5.2000000000000005e-12	1021.72	511.86400000000003	345.031	M+2H	2	11.2839966563652	combined_db/mol_dir/antimarin2012_17109.mol	288	linear
MSV000079389	40	REG_fdr0_spectra/MSV000079389.mgf	40	40	9172	RHM_2	9	9.2e-12	1021.72	511.865	348.66	M+2H	2	11.036212172654444	combined_db/mol_dir/antimarin2012_17109.mol	288	linear
MSV000079389	34	REG_fdr0_spectra/MSV000079389.mgf	34	34	9185	RHM_1	8	4.6e-17	1035.73	1036.74	357.69800000000004	M+H	1	16.337242168318426	combined_db/mol_dir/antimarin2012_17108.mol	288	linear
MSV000079416	8	REG_fdr0_spectra/MSV000079416.mgf	8	8	1391	WS_9326C_WS_9326C	8	6.7000000000000004e-09	1022.47	512.246	190.118	M+2H	2	8.173925197299173	combined_db/mol_dir/QVB13-T.mol	324	b-cyclic
MSV000079421	16	REG_fdr0_spectra/MSV000079421.mgf	16	16	3536	Crotosparsamide_Crotosparsamide	9	5.5000000000000004e-09	828.449	415.23199999999997	258.746	M+2H	2	8.259637310505756	combined_db/mol_dir/QKQ38-C.mol	843	cyclic
MSV000079444	3	REG_fdr0_spectra/MSV000079444.mgf	3	3	8842	euryjanicin_C	7	5e-08	767.4580000000001	384.727	112.209	M+2H	2	7.301029995663981	combined_db/mol_dir/antimarin2012_20849.mol	1319	cyclic
MSV000079444	14	REG_fdr0_spectra/MSV000079444.mgf	14	14	9122	Streptocidin_A	9	4.5999999999999995e-08	1274.68	638.3430000000001	181.774	M+2H	2	7.337242168318426	combined_db/mol_dir/antimarin2012_48252.mol	58	cyclic
MSV000079444	29	REG_fdr0_spectra/MSV000079444.mgf	29	29	6735	Microcystin_2-[2-Amino-3-(4-hydroxy-2-cyclohexen-1-yl)propanoic_acid]_analogue	7	9.7e-08	1048.56	525.2909999999999	189.032	M+2H	2	7.013228265733755	combined_db/mol_dir/MVO82-I.mol	5	cyclic
MSV000079444	34	REG_fdr0_spectra/MSV000079444.mgf	34	34	4695	Verrucamides_Verrucamide_D	14	1.6e-09	1386.81	694.4110000000001	217.21599999999998	M+2H	2	8.795880017344075	combined_db/mol_dir/QMD54-F.mol	251	cyclic
MSV000079444	42	REG_fdr0_spectra/MSV000079444.mgf	42	42	3462	Pahayokolide_A_56-O-Deacyl	10	1.3e-08	1302.65	652.3240000000001	211.875	M+2H	2	7.886056647693163	combined_db/mol_dir/OXW37-W.mol	119	b-cyclic
MSV000079444	45	REG_fdr0_spectra/MSV000079444.mgf	45	45	6576	Nagahamide_A_Nagahamide_A	8	4.0999999999999997e-08	868.454	435.244	167.44099999999997	M+2H	2	7.3872161432802645	combined_db/mol_dir/LYS80-K.mol	1051	cyclic
MSV000079446	1	REG_fdr0_spectra/MSV000079446.mgf	1	1	965	Destruxins_Piperidine_homologue	7	2.1000000000000002e-10	591.363	592.383	147.095	M+H	1	9.67778070526608	combined_db/mol_dir/GQP09-Z.mol	17	cyclic
MSV000079446	2	REG_fdr0_spectra/MSV000079446.mgf	2	2	965	Destruxins_Piperidine_homologue	7	1.3e-09	591.363	592.384	141.602	M+H	1	8.886056647693163	combined_db/mol_dir/GQP09-Z.mol	17	cyclic
MSV000079446	0	REG_fdr0_spectra/MSV000079446.mgf	0	0	965	Destruxins_Piperidine_homologue	7	1.6e-09	591.363	592.386	138.592	M+H	1	8.795880017344075	combined_db/mol_dir/GQP09-Z.mol	17	cyclic
MSV000079450	135	REG_fdr0_spectra/MSV000079450.mgf	135	135	7429	Xantholysin_A_Xantholysin_A	8	4.3e-17	1775.08	888.552	234.416	M+2H	2	16.366531544420415	combined_db/mol_dir/QYK92-E.mol	250	b-cyclic
MSV000079471	11	REG_fdr0_spectra/MSV000079471.mgf	11	11	8917	[Ile4]Surfactin	13	3.6000000000000004e-12	1021.67	1022.69	457.44699999999995	M+H	1	11.443697499232712	combined_db/mol_dir/antimarin2012_44712.mol	7	cyclic
MSV000079485	0	REG_fdr0_spectra/MSV000079485.mgf	0	0	4245	Guineamide_E_Guineamide_E	8	4.5e-09	741.431	371.728	202.578	M+2H	2	8.346787486224656	combined_db/mol_dir/NFY48-D.mol	892	cyclic
MSV000079559	0	REG_fdr0_spectra/MSV000079559.mgf	0	0	2984	Sporidesmolides_Sporidesmolide_I	9	5.9e-13	638.425	639.434	434.276	M+H	1	12.229147988357855	combined_db/mol_dir/GXW31-G.mol	794	cyclic
MSV000079697	3	REG_fdr0_spectra/MSV000079697.mgf	3	3	2984	Sporidesmolides_Sporidesmolide_I	9	2.1e-12	638.425	639.431	336.86199999999997	M+H	1	11.67778070526608	combined_db/mol_dir/GXW31-G.mol	794	cyclic
MSV000079714	15	REG_fdr0_spectra/MSV000079714.mgf	15	15	2984	Sporidesmolides_Sporidesmolide_I	9	2.1e-12	638.425	639.431	336.86199999999997	M+H	1	11.67778070526608	combined_db/mol_dir/GXW31-G.mol	794	cyclic
MSV000079697	5	REG_fdr0_spectra/MSV000079697.mgf	5	5	2984	Sporidesmolides_Sporidesmolide_I	10	1.8e-11	638.425	639.432	337.398	M+H	1	10.744727494896694	combined_db/mol_dir/GXW31-G.mol	794	cyclic
MSV000079712	1	REG_fdr0_spectra/MSV000079712.mgf	1	1	2984	Sporidesmolides_Sporidesmolide_I	10	1.8e-11	638.425	639.432	337.398	M+H	1	10.744727494896694	combined_db/mol_dir/GXW31-G.mol	794	cyclic
MSV000079559	1	REG_fdr0_spectra/MSV000079559.mgf	1	1	8364	Sporidesmolide_IV	9	1e-12	652.441	653.448	445.07099999999997	M+H	1	12.0	combined_db/mol_dir/antimarin2012_28402.mol	204	cyclic
MSV000079581	24	REG_fdr0_spectra/MSV000079581.mgf	24	24	9540	g-Hydroxy-Meleu4-cyclosporin	22	3.6999999999999995e-21	1217.84	1218.84	428.35900000000004	M+H	1	20.431798275933005	combined_db/mol_dir/antimarin2012_38698.mol	11	cyclic
MSV000080050	68	REG_fdr0_spectra/MSV000080050.mgf	68	68	9540	g-Hydroxy-Meleu4-cyclosporin	16	3.1e-18	1217.84	1218.86	645.55	M+H	1	17.50863830616573	combined_db/mol_dir/antimarin2012_38698.mol	11	cyclic
MSV000079581	48	REG_fdr0_spectra/MSV000079581.mgf	48	48	9540	g-Hydroxy-Meleu4-cyclosporin	31	3.6000000000000007e-26	1217.84	609.925	438.86800000000005	M+2H	2	25.443697499232712	combined_db/mol_dir/antimarin2012_38698.mol	11	cyclic
MSV000080050	61	REG_fdr0_spectra/MSV000080050.mgf	61	61	9540	g-Hydroxy-Meleu4-cyclosporin	22	1.8000000000000002e-16	1217.84	609.925	563.961	M+2H	2	15.744727494896694	combined_db/mol_dir/antimarin2012_38698.mol	11	cyclic
MSV000079568	8	REG_fdr0_spectra/MSV000079568.mgf	8	8	9540	g-Hydroxy-Meleu4-cyclosporin	13	1.2e-15	1217.84	609.9259999999999	448.974	M+2H	2	14.920818753952375	combined_db/mol_dir/antimarin2012_38698.mol	11	cyclic
MSV000079581	17	REG_fdr0_spectra/MSV000079581.mgf	17	17	9540	g-Hydroxy-Meleu4-cyclosporin	22	9.7e-15	1217.84	609.925	428.142	M+2H	2	14.013228265733755	combined_db/mol_dir/antimarin2012_38698.mol	11	cyclic
MSV000080050	74	REG_fdr0_spectra/MSV000080050.mgf	74	74	9540	g-Hydroxy-Meleu4-cyclosporin	17	2.2e-14	1217.84	609.929	601.879	M+2H	2	13.657577319177793	combined_db/mol_dir/antimarin2012_38698.mol	11	cyclic
MSV000079581	43	REG_fdr0_spectra/MSV000079581.mgf	43	43	9534	[8'-Hydroxy-MeBmf]1-cyclosporin	23	1.4e-32	1217.84	1218.84	461.741	M+H	1	31.853871964321762	combined_db/mol_dir/antimarin2012_42804.mol	11	cyclic
MSV000080050	58	REG_fdr0_spectra/MSV000080050.mgf	58	58	9534	[8'-Hydroxy-MeBmf]1-cyclosporin	24	4.2e-24	1217.84	1218.86	600.778	M+H	1	23.3767507096021	combined_db/mol_dir/antimarin2012_42804.mol	11	cyclic
MSV000079581	37	REG_fdr0_spectra/MSV000079581.mgf	37	37	9534	[8'-Hydroxy-MeBmf]1-cyclosporin	33	5.9e-29	1217.84	609.924	434.593	M+2H	2	28.229147988357855	combined_db/mol_dir/antimarin2012_42804.mol	11	cyclic
MSV000080050	62	REG_fdr0_spectra/MSV000080050.mgf	62	62	9534	[8'-Hydroxy-MeBmf]1-cyclosporin	22	2e-16	1217.84	609.931	600.275	M+2H	2	15.698970004336019	combined_db/mol_dir/antimarin2012_42804.mol	11	cyclic
MSV000079581	8	REG_fdr0_spectra/MSV000079581.mgf	8	8	9534	[8'-Hydroxy-MeBmf]1-cyclosporin	17	1.2e-15	1217.84	609.928	426.44	M+2H	2	14.920818753952375	combined_db/mol_dir/antimarin2012_42804.mol	11	cyclic
MSV000079581	33	REG_fdr0_spectra/MSV000079581.mgf	33	33	9534	[8'-Hydroxy-MeBmf]1-cyclosporin	16	4.7e-15	1217.84	609.924	427.45099999999996	M+2H	2	14.327902142064282	combined_db/mol_dir/antimarin2012_42804.mol	11	cyclic
MSV000079568	55	REG_fdr0_spectra/MSV000079568.mgf	55	55	9534	[8'-Hydroxy-MeBmf]1-cyclosporin	14	1.5999999999999998e-14	1217.84	609.925	375.93300000000005	M+2H	2	13.795880017344075	combined_db/mol_dir/antimarin2012_42804.mol	11	cyclic
MSV000079581	9	REG_fdr0_spectra/MSV000079581.mgf	9	9	6109	Isariins_Isariin_G1	7	4.8e-09	609.41	610.424	427.792	M+H	1	8.318758762624412	combined_db/mol_dir/OWW74-Y.mol	42	cyclic
MSV000079598	2	REG_fdr0_spectra/MSV000079598.mgf	2	2	8117	E'Streptocidin_C'	19	8.6e-24	1297.7	649.8580000000001	356.99199999999996	M+2H	2	23.065501548756433	combined_db/mol_dir/streptomedb.2599.mol	58	cyclic
MSV000079598	10	REG_fdr0_spectra/MSV000079598.mgf	10	10	3969	Isariins_Isoisariin_B	11	2.1e-12	595.394	596.4	364.529	M+H	1	11.67778070526608	combined_db/mol_dir/QMO44-F.mol	42	cyclic
MSV000079615	0	REG_fdr0_spectra/MSV000079615.mgf	0	0	3236	Pitipeptolide_A_7,8-Dihydro	8	2.4e-12	809.4939999999999	405.76199999999994	102.824	M+2H	2	11.619788758288394	combined_db/mol_dir/JYY34-H.mol	19	cyclic
MSV000079615	1	REG_fdr0_spectra/MSV000079615.mgf	1	1	3849	Papuamides_4''S-Chloro,_15',30'-dideoxy,_9',30'-didehydro(Z-)	7	2.8999999999999998e-08	1415.71	708.8580000000001	184.90200000000002	M+2H	2	7.537602002101044	combined_db/mol_dir/QLK42-C.mol	59	b-cyclic
MSV000079615	2	REG_fdr0_spectra/MSV000079615.mgf	2	2	9353	Maltacine_C2b	8	9.7e-08	1486.73	744.3710000000001	259.954	M+2H	2	7.013228265733755	combined_db/mol_dir/antimarin2012_54561.mol	480	b-cyclic
MSV000079615	3	REG_fdr0_spectra/MSV000079615.mgf	3	3	9749	Tolybyssidin_B	11	2.2000000000000002e-08	1490.83	746.421	183.894	M+2H	2	7.657577319177793	combined_db/mol_dir/antimarin2012_47768.mol	1487	cyclic
MSV000079615	4	REG_fdr0_spectra/MSV000079615.mgf	4	4	9866	Microspermin_C	7	7.4e-08	1964.09	983.048	205.55599999999998	M+2H	2	7.130768280269024	combined_db/mol_dir/antimarin2012_47603.mol	123	linear
MSV000079615	5	REG_fdr0_spectra/MSV000079615.mgf	5	5	9348	Maltacine_C2a	9	5.3e-09	1472.72	737.3639999999999	246.842	M+2H	2	8.275724130399212	combined_db/mol_dir/antimarin2012_54560.mol	480	b-cyclic
MSV000079621	1	REG_fdr0_spectra/MSV000079621.mgf	1	1	2548	Cyclocitropside_B_Cyclocitropside_B	8	4.4000000000000004e-08	799.398	400.69699999999995	154.892	M+2H	2	7.356547323513812	combined_db/mol_dir/QQQ26-N.mol	529	cyclic
MSV000080050	0	REG_fdr0_spectra/MSV000080050.mgf	0	0	541	Cyclolinopeptide_A_Cyclolinopeptide_A	29	3.9999999999999995e-31	1039.65	1040.65	613.77	M+H	1	30.397940008672037	combined_db/mol_dir/LFH04-K.mol	539	cyclic
MSV000080050	21	REG_fdr0_spectra/MSV000080050.mgf	21	21	541	Cyclolinopeptide_A_Cyclolinopeptide_A	30	6.6e-26	1039.65	1040.66	615.245	M+H	1	25.18045606445813	combined_db/mol_dir/LFH04-K.mol	539	cyclic
MSV000079778	1	REG_fdr0_spectra/MSV000079778.mgf	1	1	541	Cyclolinopeptide_A_Cyclolinopeptide_A	21	7.9e-24	1039.65	1040.64	614.425	M+H	1	23.102372908709558	combined_db/mol_dir/LFH04-K.mol	539	cyclic
MSV000079777	3	REG_fdr0_spectra/MSV000079777.mgf	3	3	541	Cyclolinopeptide_A_Cyclolinopeptide_A	20	3.5e-23	1039.65	1040.65	611.443	M+H	1	22.455931955649724	combined_db/mol_dir/LFH04-K.mol	539	cyclic
MSV000080050	1	REG_fdr0_spectra/MSV000080050.mgf	1	1	541	Cyclolinopeptide_A_Cyclolinopeptide_A	28	1.2e-22	1039.65	1040.65	615.1080000000001	M+H	1	21.920818753952375	combined_db/mol_dir/LFH04-K.mol	539	cyclic
MSV000079679	22	REG_fdr0_spectra/MSV000079679.mgf	22	22	541	Cyclolinopeptide_A_Cyclolinopeptide_A	18	9.8e-17	1039.65	520.831	447.164	M+2H	2	16.008773924307505	combined_db/mol_dir/LFH04-K.mol	539	cyclic
MSV000079679	28	REG_fdr0_spectra/MSV000079679.mgf	28	28	541	Cyclolinopeptide_A_Cyclolinopeptide_A	13	1e-13	1039.65	520.831	444.675	M+2H	2	13.0	combined_db/mol_dir/LFH04-K.mol	539	cyclic
MSV000079679	32	REG_fdr0_spectra/MSV000079679.mgf	32	32	541	Cyclolinopeptide_A_Cyclolinopeptide_A	12	5.7e-13	1039.65	520.83	448.98800000000006	M+2H	2	12.244125144327509	combined_db/mol_dir/LFH04-K.mol	539	cyclic
MSV000079777	2	REG_fdr0_spectra/MSV000079777.mgf	2	2	6221	Cyclolinopeptide_E_Cyclolinopeptide_E	22	2.6e-26	976.546	977.551	523.8919999999999	M+H	1	25.585026652029182	combined_db/mol_dir/GYC75-H.mol	602	cyclic
MSV000080050	3	REG_fdr0_spectra/MSV000080050.mgf	3	3	6221	Cyclolinopeptide_E_Cyclolinopeptide_E	24	3.4999999999999997e-25	976.546	977.56	526.802	M+H	1	24.455931955649724	combined_db/mol_dir/GYC75-H.mol	602	cyclic
MSV000080050	22	REG_fdr0_spectra/MSV000080050.mgf	22	22	6221	Cyclolinopeptide_E_Cyclolinopeptide_E	22	4.9e-25	976.546	977.552	527.815	M+H	1	24.309803919971486	combined_db/mol_dir/GYC75-H.mol	602	cyclic
MSV000079679	21	REG_fdr0_spectra/MSV000079679.mgf	21	21	6221	Cyclolinopeptide_E_Cyclolinopeptide_E	19	3.3e-24	976.546	977.55	385.654	M+H	1	23.481486060122112	combined_db/mol_dir/GYC75-H.mol	602	cyclic
MSV000080050	2	REG_fdr0_spectra/MSV000080050.mgf	2	2	6221	Cyclolinopeptide_E_Cyclolinopeptide_E	24	2.3999999999999997e-23	976.546	977.558	528.404	M+H	1	22.619788758288394	combined_db/mol_dir/GYC75-H.mol	602	cyclic
MSV000079679	30	REG_fdr0_spectra/MSV000079679.mgf	30	30	6221	Cyclolinopeptide_E_Cyclolinopeptide_E	12	2.4e-13	976.546	489.279	392.769	M+2H	2	12.619788758288394	combined_db/mol_dir/GYC75-H.mol	602	cyclic
MSV000079679	31	REG_fdr0_spectra/MSV000079679.mgf	31	31	6221	Cyclolinopeptide_E_Cyclolinopeptide_E	12	5.2e-13	976.546	489.281	383.69199999999995	M+2H	2	12.2839966563652	combined_db/mol_dir/GYC75-H.mol	602	cyclic
MSV000080050	11	REG_fdr0_spectra/MSV000080050.mgf	11	11	6221	Cyclolinopeptide_E_Cyclolinopeptide_E	13	3.3e-12	976.546	489.284	528.9069999999999	M+2H	2	11.481486060122112	combined_db/mol_dir/GYC75-H.mol	602	cyclic
MSV000080050	12	REG_fdr0_spectra/MSV000080050.mgf	12	12	6221	Cyclolinopeptide_E_Cyclolinopeptide_E	13	2.2e-11	976.546	489.283	530.261	M+2H	2	10.657577319177793	combined_db/mol_dir/GYC75-H.mol	602	cyclic
MSV000080050	4	REG_fdr0_spectra/MSV000080050.mgf	4	4	3683	Cyclolinopeptide_B_Cyclolinopeptide_B	23	1.8000000000000002e-29	1057.6	1058.61	591.139	M+H	1	28.744727494896694	combined_db/mol_dir/CRO40-M.mol	357	cyclic
MSV000080050	8	REG_fdr0_spectra/MSV000080050.mgf	8	8	3683	Cyclolinopeptide_B_Cyclolinopeptide_B	16	8.099999999999999e-19	1057.6	1058.61	592.492	M+H	1	18.09151498112135	combined_db/mol_dir/CRO40-M.mol	357	cyclic
MSV000079679	29	REG_fdr0_spectra/MSV000079679.mgf	29	29	3683	Cyclolinopeptide_B_Cyclolinopeptide_B	10	1.9e-13	1057.6	1058.61	432.245	M+H	1	12.721246399047171	combined_db/mol_dir/CRO40-M.mol	357	cyclic
MSV000079697	4	REG_fdr0_spectra/MSV000079697.mgf	4	4	6196	Sporidesmolides_Sporidesmolide_V	9	1.8000000000000002e-13	652.441	653.447	339.57099999999997	M+H	1	12.744727494896694	combined_db/mol_dir/CZK75-K.mol	204	cyclic
MSV000079714	5	REG_fdr0_spectra/MSV000079714.mgf	5	5	6196	Sporidesmolides_Sporidesmolide_V	9	1.8000000000000002e-13	652.441	653.447	339.57099999999997	M+H	1	12.744727494896694	combined_db/mol_dir/CZK75-K.mol	204	cyclic
MSV000079697	6	REG_fdr0_spectra/MSV000079697.mgf	6	6	6196	Sporidesmolides_Sporidesmolide_V	8	2.3999999999999998e-11	652.441	653.448	341.911	M+H	1	10.619788758288394	combined_db/mol_dir/CZK75-K.mol	204	cyclic
MSV000079712	2	REG_fdr0_spectra/MSV000079712.mgf	2	2	6196	Sporidesmolides_Sporidesmolide_V	8	2.3999999999999998e-11	652.441	653.448	341.911	M+H	1	10.619788758288394	combined_db/mol_dir/CZK75-K.mol	204	cyclic
MSV000079714	7	REG_fdr0_spectra/MSV000079714.mgf	7	7	6633	Antibiotic_T_987B_Antibiotic_T_987B	7	8.8e-09	717.41	359.713	159.412	M+2H	2	8.05551732784983	combined_db/mol_dir/MWN81-J.mol	92	cyclic
MSV000079714	8	REG_fdr0_spectra/MSV000079714.mgf	8	8	6633	Antibiotic_T_987B_Antibiotic_T_987B	7	4.3e-08	717.41	359.713	159.297	M+2H	2	7.366531544420414	combined_db/mol_dir/MWN81-J.mol	92	cyclic
MSV000079772	3	REG_fdr0_spectra/MSV000079772.mgf	3	3	9177	Arthrofactin	18	1.2e-16	1353.8	1354.81	320.032	M+H	1	15.920818753952375	combined_db/mol_dir/antimarin2012_47286.mol	1388	cyclic
MSV000079772	4	REG_fdr0_spectra/MSV000079772.mgf	4	4	9177	Arthrofactin	16	7.700000000000001e-13	1353.8	677.9069999999999	319.871	M+2H	2	12.113509274827518	combined_db/mol_dir/antimarin2012_47286.mol	1388	cyclic
MSV000079772	6	REG_fdr0_spectra/MSV000079772.mgf	6	6	9177	Arthrofactin	11	6.9e-09	1353.8	677.91	320.502	M+2H	2	8.161150909262744	combined_db/mol_dir/antimarin2012_47286.mol	1388	cyclic
MSV000079777	0	REG_fdr0_spectra/MSV000079777.mgf	0	0	6272	Desotamide_Desotamide	8	9.6e-12	696.3960000000001	697.409	222.40599999999998	M+H	1	11.017728766960431	combined_db/mol_dir/CVY76-B.mol	143	cyclic
MSV000079777	9	REG_fdr0_spectra/MSV000079777.mgf	9	9	9533	[Dihydro-MeBmt]1-[g-hydroxy-Meleu]4-cycl	19	8.3e-18	1219.85	1220.85	486.699	M+H	1	17.080921907623924	combined_db/mol_dir/antimarin2012_41317.mol	11	cyclic
MSV000079777	11	REG_fdr0_spectra/MSV000079777.mgf	11	11	9533	[Dihydro-MeBmt]1-[g-hydroxy-Meleu]4-cycl	20	7.4e-16	1219.85	610.936	487.801	M+2H	2	15.130768280269024	combined_db/mol_dir/antimarin2012_41317.mol	11	cyclic
MSV000080050	67	REG_fdr0_spectra/MSV000080050.mgf	67	67	6076	Cyclosporin,_9CI_Cyclosporin_P	19	4.4000000000000005e-18	1203.82	1204.84	572.814	M+H	1	17.356547323513812	combined_db/mol_dir/BDR73-I.mol	11	cyclic
MSV000080050	66	REG_fdr0_spectra/MSV000080050.mgf	66	66	6076	Cyclosporin,_9CI_Cyclosporin_P	19	1e-16	1203.82	1204.84	571.46	M+H	1	16.0	combined_db/mol_dir/BDR73-I.mol	11	cyclic
MSV000079777	10	REG_fdr0_spectra/MSV000079777.mgf	10	10	6076	Cyclosporin,_9CI_Cyclosporin_P	18	4.6e-16	1203.82	1204.81	504.43	M+H	1	15.337242168318426	combined_db/mol_dir/BDR73-I.mol	11	cyclic
MSV000080050	72	REG_fdr0_spectra/MSV000080050.mgf	72	72	6076	Cyclosporin,_9CI_Cyclosporin_P	16	1e-15	1203.82	1204.83	504.43	M+H	1	15.0	combined_db/mol_dir/BDR73-I.mol	11	cyclic
MSV000080050	81	REG_fdr0_spectra/MSV000080050.mgf	81	81	6076	Cyclosporin,_9CI_Cyclosporin_P	14	2.8e-11	1203.82	1204.83	511.077	M+H	1	10.55284196865778	combined_db/mol_dir/BDR73-I.mol	11	cyclic
MSV000080050	59	REG_fdr0_spectra/MSV000080050.mgf	59	59	6076	Cyclosporin,_9CI_Cyclosporin_P	24	2.4e-20	1203.82	602.9259999999999	570.9580000000001	M+2H	2	19.619788758288394	combined_db/mol_dir/BDR73-I.mol	11	cyclic
MSV000080050	65	REG_fdr0_spectra/MSV000080050.mgf	65	65	6076	Cyclosporin,_9CI_Cyclosporin_P	21	5.599999999999999e-20	1203.82	602.915	496.658	M+2H	2	19.2518119729938	combined_db/mol_dir/BDR73-I.mol	11	cyclic
